order_id,category,country,quantity,price
21945,Toys,USA,2,88.24514353995416
21946,Toys,Singapore,5,335.1485604393021
21947,Furniture,UK,6,327.22659547262623
21948,Electronics,Singapore,4,350.25076825092253
21949,Clothing,USA,7,393.09341406265463
21950,Furniture,USA,1,55.92729623369813
21951,Electronics,USA,8,76.85877783937872
21952,Books,Malaysia,7,430.53371337951154
21953,Electronics,USA,4,185.1888170964872
21954,Electronics,UK,8,383.0584149600094
21955,Books,Malaysia,3,63.35958428299223
21956,Books,USA,8,30.02962244403949
21957,Electronics,UK,5,68.75879380817074
21958,Clothing,UK,10,254.93131571028223
21959,Books,USA,9,304.92187905656044
21960,Electronics,China,10,425.3860228771451
21961,Electronics,China,6,186.97121079720222
21962,Toys,Malaysia,2,118.26691027799382
21963,Books,Malaysia,7,66.67555357991753
21964,Clothing,UK,10,128.72326845766887
21965,Electronics,UK,8,168.27372225800588
21966,Clothing,UK,7,233.23373133575873
21967,Furniture,Singapore,8,397.37232093963644
21968,Clothing,UK,4,343.9249301464254
21969,Electronics,USA,8,177.61516111788563
21970,Books,Singapore,2,271.7574162441068
21971,Clothing,Singapore,3,266.4877556186492
21972,Furniture,China,6,250.18026802550628
21973,Books,Singapore,10,28.51857498870948
21974,Clothing,Malaysia,5,394.35876027307984
21975,Books,Malaysia,5,390.28280982313464
21976,Toys,Singapore,9,194.27216097167758
21977,Books,Malaysia,6,441.89439264226326
21978,Toys,Singapore,3,134.34004520955318
21979,Toys,Singapore,2,495.43053755376906
21980,Electronics,UK,7,81.14954313840147
21981,Furniture,Singapore,6,143.71738257544274
21982,Furniture,Malaysia,6,109.15991356985724
21983,Toys,UK,5,100.88009192910475
21984,Books,Malaysia,3,158.4108410395434
21985,Furniture,Singapore,8,351.18571372809924
21986,Toys,USA,4,442.81775804337565
21987,Clothing,UK,5,200.039532670506
21988,Electronics,China,2,223.83974719652463
21989,Toys,UK,6,305.3658233972348
21990,Books,UK,3,54.60358258091241
21991,Furniture,Singapore,6,180.81933659578172
21992,Clothing,China,3,446.12642860881635
21993,Electronics,UK,7,381.6030924853765
21994,Clothing,Singapore,6,131.80686087516733
21995,Toys,UK,10,495.5205004752147
21996,Furniture,China,8,478.07502559213486
21997,Furniture,Malaysia,2,379.4617561107429
21998,Toys,Malaysia,1,384.5682286486111
21999,Electronics,Malaysia,3,402.2973333388921
22000,Electronics,USA,10,13.10573441714158
22001,Books,UK,3,374.71292901385317
22002,Clothing,Singapore,10,437.7508446946385
22003,Clothing,USA,8,326.91138827582455
22004,Electronics,Singapore,8,43.11491587813612
22005,Electronics,China,9,283.24772399557594
22006,Books,Singapore,3,381.7762808408943
22007,Furniture,UK,10,354.83215048737355
22008,Furniture,Malaysia,8,280.55300120181016
22009,Furniture,UK,2,301.49850839122615
22010,Books,USA,1,176.21413620593603
22011,Clothing,USA,5,86.60334793015062
22012,Toys,Singapore,2,347.01223580644637
22013,Clothing,China,6,451.5690608213938
22014,Furniture,Malaysia,6,314.13194770939714
22015,Furniture,UK,10,303.6429368083029
22016,Furniture,Singapore,8,38.942007602385985
22017,Toys,UK,10,351.7324855853454
22018,Electronics,UK,6,146.0163357358492
22019,Electronics,Malaysia,2,114.91367285410689
22020,Clothing,China,7,168.83101350986078
22021,Toys,UK,4,435.22288175668837
22022,Electronics,Malaysia,1,164.77773229078323
22023,Toys,Malaysia,9,181.33854143596795
22024,Clothing,UK,4,301.5338307092068
22025,Electronics,Malaysia,2,76.95384100414724
22026,Books,USA,1,203.7391623213782
22027,Electronics,Malaysia,10,481.1555315540546
22028,Clothing,UK,1,458.82130649185143
22029,Books,Singapore,5,234.98874438063228
22030,Toys,China,4,386.11033454232756
22031,Books,Singapore,3,249.2491580203745
22032,Toys,Singapore,2,239.67883067936805
22033,Electronics,UK,8,458.56673108157094
22034,Electronics,China,5,395.2014356000572
22035,Books,China,10,77.90777693971532
22036,Books,USA,6,226.21527111406763
22037,Electronics,USA,9,174.14903471734462
22038,Electronics,UK,5,294.9948798025425
22039,Books,China,6,304.65530045125684
22040,Electronics,Singapore,5,281.076301629704
22041,Clothing,China,2,201.05689967600208
22042,Electronics,Malaysia,3,429.74654277146544
22043,Books,UK,8,200.88229807129562
22044,Toys,Singapore,6,182.98420219274084
22045,Electronics,China,5,50.681829277429856
22046,Clothing,UK,5,165.57725787152776
22047,Electronics,China,9,386.93112904586314
22048,Furniture,Malaysia,9,252.62282789572828
22049,Toys,China,6,237.40638448701273
22050,Clothing,Malaysia,10,240.00877293252393
22051,Furniture,China,2,251.31876014686623
22052,Clothing,UK,4,110.51415958404955
22053,Clothing,UK,6,339.27100338950976
22054,Toys,Malaysia,10,312.9043243418236
22055,Furniture,Malaysia,1,130.98951356368977
22056,Electronics,Malaysia,1,266.73921451950844
22057,Electronics,Malaysia,3,231.72556143487964
22058,Toys,Malaysia,7,356.2203159064248
22059,Books,UK,10,131.6488207584726
22060,Electronics,USA,7,110.76249739809072
22061,Electronics,USA,2,379.91744121559594
22062,Furniture,Singapore,6,431.8740010213203
22063,Toys,Malaysia,6,65.43044294687465
22064,Clothing,Malaysia,2,327.0892458438874
22065,Books,USA,5,31.32725997644382
22066,Toys,UK,7,19.91430227324871
22067,Electronics,China,10,421.7737921623855
22068,Clothing,China,2,478.1048527583004
22069,Books,USA,5,378.1352263103797
22070,Books,China,3,320.4564931601977
22071,Furniture,China,5,120.15795893670348
22072,Furniture,UK,3,417.9739032242486
22073,Electronics,Singapore,5,206.73894021235287
22074,Toys,Malaysia,5,99.57665720829496
22075,Clothing,Malaysia,7,179.37966098411843
22076,Electronics,Singapore,2,174.09881778706
22077,Furniture,UK,6,81.32334564384928
22078,Furniture,Singapore,3,417.01639459512955
22079,Books,USA,4,453.2016125426505
22080,Furniture,USA,6,211.30134630962468
22081,Clothing,China,8,105.09302292706374
22082,Books,Singapore,5,240.52491001835142
22083,Furniture,UK,8,345.3233610257269
22084,Books,Singapore,6,130.69317272721503
22085,Clothing,Singapore,6,111.82312832843199
22086,Clothing,China,8,350.7256226484715
22087,Books,USA,8,491.37986192105586
22088,Books,USA,7,464.0048505116047
22089,Clothing,UK,1,329.5557401227306
22090,Books,Singapore,5,268.7317351038525
22091,Furniture,USA,6,331.6518257852942
22092,Electronics,China,10,437.5575981437546
22093,Furniture,Singapore,10,327.6050825318661
22094,Books,Singapore,4,26.931280122280555
22095,Toys,UK,1,398.0105726678542
22096,Electronics,Malaysia,8,220.31442632733348
22097,Toys,Singapore,2,134.7170515348226
22098,Clothing,UK,1,329.45045874735797
22099,Toys,China,3,294.00461573377595
22100,Clothing,UK,1,326.533234499173
22101,Electronics,UK,7,144.1785702456124
22102,Furniture,UK,3,297.14351409391645
22103,Books,China,6,325.3375774872009
22104,Toys,USA,5,348.7412600577751
22105,Clothing,Malaysia,8,187.0388730907709
22106,Clothing,China,1,251.85722582615136
22107,Clothing,Malaysia,7,285.48300221077915
22108,Books,Singapore,9,389.80855098282046
22109,Electronics,USA,3,235.20877757080407
22110,Furniture,China,9,83.97954923485503
22111,Books,Singapore,6,395.4663074884184
22112,Clothing,Singapore,9,327.47443160094326
22113,Electronics,China,1,475.11755536884124
22114,Books,China,2,455.27789039856435
22115,Furniture,Singapore,6,97.57041062906823
22116,Electronics,UK,4,322.8738312915361
22117,Furniture,USA,9,455.92601720626317
22118,Books,Malaysia,5,297.3588915900103
22119,Electronics,Singapore,1,150.74417001500746
22120,Books,China,10,358.02464373774706
22121,Electronics,USA,9,311.7368838885168
22122,Electronics,UK,1,80.67459710517318
22123,Books,USA,5,81.46644263568504
22124,Books,UK,3,49.275962050711634
22125,Furniture,China,8,92.7841857798898
22126,Clothing,Singapore,4,373.3059219147463
22127,Books,Malaysia,10,410.46368668237517
22128,Clothing,Malaysia,1,154.24683298098677
22129,Toys,China,8,95.62624554038217
22130,Furniture,Malaysia,10,63.285210671190036
22131,Furniture,UK,8,232.98685511073126
22132,Toys,China,1,89.1227026470865
22133,Clothing,Singapore,5,286.99733128721005
22134,Electronics,China,1,466.7954728065907
22135,Books,Singapore,9,51.86760973389154
22136,Electronics,Singapore,1,297.7196071352019
22137,Electronics,Singapore,9,13.972446140718068
22138,Electronics,Singapore,5,246.31984428628965
22139,Books,USA,3,176.02176411676058
22140,Toys,USA,9,423.3746231332606
22141,Furniture,China,1,164.17083773874484
22142,Books,Singapore,9,237.4088288069691
22143,Electronics,Singapore,9,403.2235214451907
22144,Clothing,USA,9,410.76729848001634
22145,Electronics,UK,3,101.28245275844586
22146,Toys,Singapore,2,118.90240286780505
22147,Books,UK,1,231.4932530973072
22148,Toys,China,4,325.7990165399722
22149,Books,Singapore,9,136.53729914929002
22150,Clothing,Singapore,4,438.921025222659
22151,Furniture,USA,10,309.51905991973547
22152,Toys,UK,9,430.6121853080984
22153,Clothing,Malaysia,4,31.0235213694226
22154,Books,UK,6,469.6437526456001
22155,Toys,UK,10,249.35068624198647
22156,Furniture,Singapore,5,400.5045853926675
22157,Electronics,Singapore,3,292.15915224604504
22158,Toys,USA,3,204.08248197084217
22159,Electronics,USA,8,167.82191771350918
22160,Books,UK,3,128.42182757964198
22161,Books,Malaysia,4,447.5064860717786
22162,Books,Malaysia,8,333.1299094215527
22163,Furniture,China,8,393.43956435551513
22164,Electronics,China,9,451.69662751373573
22165,Furniture,USA,5,72.90623037059606
22166,Toys,UK,5,486.51343483977985
22167,Clothing,Malaysia,1,52.365476041931494
22168,Toys,Malaysia,5,12.390675081376067
22169,Furniture,UK,1,343.754089839436
22170,Furniture,USA,7,158.24885821894983
22171,Clothing,UK,7,234.7845022121428
22172,Clothing,Singapore,4,254.6205629414208
22173,Books,China,1,408.20000727117855
22174,Clothing,UK,3,479.2397474435296
22175,Electronics,Malaysia,3,408.720003143652
22176,Books,China,3,60.124364768698015
22177,Books,UK,2,43.46976360546732
22178,Clothing,Malaysia,2,14.59842339646498
22179,Furniture,China,5,399.1540266158865
22180,Electronics,Singapore,1,339.62951077545284
22181,Electronics,UK,2,83.54280520373707
22182,Furniture,USA,10,368.89577767111257
22183,Books,UK,9,436.7791251814694
22184,Toys,China,3,349.91211151486925
22185,Electronics,UK,3,108.42138282220685
22186,Clothing,UK,9,468.0450874839993
22187,Electronics,UK,8,412.83526082573405
22188,Toys,UK,9,414.5870656074297
22189,Clothing,China,4,209.54367392725754
22190,Electronics,USA,3,145.27351960003983
22191,Electronics,USA,10,271.0460116486801
22192,Electronics,Singapore,7,97.8096246395356
22193,Furniture,UK,5,474.0020319918923
22194,Clothing,USA,3,157.2342183690796
22195,Furniture,Malaysia,10,434.9842512555358
22196,Clothing,USA,8,315.5186634093387
22197,Toys,China,8,338.48160876872964
22198,Electronics,USA,7,416.6566864810062
22199,Furniture,USA,9,404.83046823171856
22200,Books,China,2,63.90818617548563
22201,Electronics,Singapore,6,358.05318528263206
22202,Electronics,UK,6,330.1697409726144
22203,Books,UK,9,336.37621976048626
22204,Electronics,Malaysia,3,488.3261047513034
22205,Books,Malaysia,3,82.72031365482864
22206,Electronics,Singapore,2,134.41604241150205
22207,Clothing,Malaysia,6,172.9945710521282
22208,Electronics,UK,5,324.8702042692278
22209,Furniture,China,8,77.9588251957553
22210,Books,China,6,16.481666671611016
22211,Electronics,China,4,187.89405251711065
22212,Clothing,Singapore,3,407.6254757867476
22213,Toys,UK,9,466.1496698316554
22214,Electronics,USA,1,368.6717572169669
22215,Furniture,Malaysia,10,427.90905711651965
22216,Electronics,China,4,223.08705283250245
22217,Furniture,China,10,166.3231602912806
22218,Electronics,Malaysia,6,131.5229947394631
22219,Clothing,Malaysia,10,210.94974791475946
22220,Furniture,USA,10,371.8576233987577
22221,Furniture,UK,1,155.38748465521795
22222,Clothing,Malaysia,9,144.5316172142249
22223,Books,Malaysia,10,342.7656687511729
22224,Furniture,Malaysia,4,344.76076073576354
22225,Toys,China,1,405.96921599500723
22226,Furniture,Malaysia,3,452.5704802498208
22227,Electronics,Singapore,2,139.93833376534715
22228,Toys,UK,6,224.41456095932736
22229,Clothing,China,9,301.777889123656
22230,Electronics,USA,6,209.83016405604263
22231,Toys,Malaysia,5,149.4401274264328
22232,Toys,Singapore,5,167.18725886337708
22233,Electronics,China,8,13.384832717155643
22234,Clothing,USA,1,63.35741864189407
22235,Electronics,Malaysia,4,325.9677919908144
22236,Toys,Singapore,7,399.3905401904137
22237,Toys,Singapore,2,76.59348686250789
22238,Clothing,Malaysia,10,216.25268344314472
22239,Clothing,UK,1,149.39861982603264
22240,Electronics,UK,3,307.9864441007272
22241,Toys,UK,5,45.02846847895973
22242,Books,USA,6,92.99506560619254
22243,Clothing,UK,2,433.6121933688828
22244,Electronics,Singapore,4,312.6284593583135
22245,Toys,Singapore,2,325.00456172047444
22246,Clothing,Malaysia,10,229.36004044730663
22247,Furniture,UK,3,63.37797454832246
22248,Books,Singapore,8,154.3941769430035
22249,Electronics,UK,8,353.1865407224532
22250,Furniture,Singapore,7,447.26058389723727
22251,Toys,China,6,178.23998190121932
22252,Books,China,4,54.901005251443706
22253,Toys,UK,7,486.8493244679462
22254,Electronics,China,8,261.0730299882009
22255,Books,USA,7,366.399852230313
22256,Furniture,Singapore,3,481.01335677375107
22257,Furniture,Singapore,4,386.060954261451
22258,Electronics,USA,10,17.616723493933982
22259,Clothing,Malaysia,6,354.38774260508916
22260,Books,China,4,338.215152697947
22261,Books,China,4,81.37035833005802
22262,Furniture,Singapore,10,342.8361485864981
22263,Books,Malaysia,2,48.48298131472894
22264,Furniture,China,7,437.411353000105
22265,Books,USA,5,233.03070914293176
22266,Clothing,UK,10,92.0388189985214
22267,Books,Singapore,3,27.138512016345395
22268,Toys,USA,10,21.370385761915927
22269,Electronics,Malaysia,9,14.204344700855849
22270,Electronics,Malaysia,9,55.834790208230075
22271,Books,Malaysia,4,57.19385558008643
22272,Toys,UK,7,143.4398474077893
22273,Electronics,USA,8,412.70446027405575
22274,Toys,Singapore,8,190.0488478605286
22275,Electronics,Malaysia,1,230.53513339985193
22276,Furniture,Singapore,10,128.26351731383764
22277,Electronics,UK,5,478.7113093425872
22278,Furniture,Singapore,4,277.2056440097393
22279,Books,Malaysia,6,49.03112982762833
22280,Furniture,Malaysia,5,16.515044058190693
22281,Books,Singapore,3,83.72380941150512
22282,Furniture,China,3,151.72069407392087
22283,Clothing,Singapore,1,345.3738907840411
22284,Books,USA,4,460.5939724472583
22285,Toys,USA,5,222.37594807455557
22286,Toys,Singapore,7,167.20432418698232
22287,Furniture,UK,3,216.488863914826
22288,Furniture,Malaysia,8,300.8846140743037
22289,Clothing,Singapore,1,87.77377606323854
22290,Clothing,Malaysia,6,390.2926473425642
22291,Books,Singapore,7,454.0016407432574
22292,Toys,USA,4,283.7924721156212
22293,Furniture,USA,3,465.06110752341584
22294,Clothing,UK,6,492.87396851007134
22295,Clothing,USA,10,462.160134186007
22296,Furniture,China,5,108.86690450340204
22297,Books,Singapore,7,271.4107436342268
22298,Furniture,Singapore,2,358.94495379557935
22299,Toys,UK,3,326.75176788202964
22300,Toys,Malaysia,9,484.5194030605709
22301,Clothing,USA,10,237.17701712228427
22302,Books,UK,10,112.82265112070161
22303,Books,China,6,101.53452999955356
22304,Furniture,UK,7,83.9561819770046
22305,Furniture,Singapore,7,163.96026096974092
22306,Toys,China,8,493.0601081999249
22307,Electronics,Singapore,6,291.8280738435233
22308,Toys,UK,8,170.00098523919095
22309,Toys,USA,8,252.02950877977125
22310,Furniture,USA,2,185.56462208934684
22311,Toys,Singapore,3,280.25791142594636
22312,Clothing,USA,5,156.03702026209262
22313,Furniture,Malaysia,8,92.12876789330234
22314,Toys,China,4,300.44940352253
22315,Furniture,Malaysia,9,65.31910686634775
22316,Clothing,China,2,156.69672151038043
22317,Electronics,USA,9,168.67501463279194
22318,Books,Singapore,10,498.7495659571383
22319,Electronics,China,3,111.51196243710264
22320,Clothing,Malaysia,6,207.0048239744144
22321,Electronics,Malaysia,6,295.95167149769463
22322,Furniture,UK,3,177.56572470956175
22323,Furniture,USA,6,243.82028426140272
22324,Toys,Malaysia,1,50.65634817018299
22325,Toys,Malaysia,3,206.9790946841652
22326,Books,Singapore,6,326.4206151133927
22327,Furniture,USA,5,236.66913476754027
22328,Books,UK,6,434.95628589883125
22329,Clothing,USA,5,226.1414456269893
22330,Furniture,Malaysia,9,477.37725327849836
22331,Electronics,UK,4,495.74929143452835
22332,Clothing,Singapore,4,74.84098494303998
22333,Toys,Malaysia,1,180.4425338193848
22334,Toys,USA,5,432.24608809448665
22335,Toys,Singapore,1,216.05066912886727
22336,Toys,Malaysia,4,142.3256714049238
22337,Clothing,Singapore,2,437.37576589235545
22338,Electronics,UK,1,468.4276477609174
22339,Furniture,China,3,80.77331232255436
22340,Toys,USA,3,231.02105551012644
22341,Electronics,UK,6,133.0882811500084
22342,Electronics,USA,10,72.77338456183043
22343,Books,Singapore,5,153.00659684638293
22344,Toys,UK,4,370.4856519656451
22345,Clothing,China,6,132.54912996759208
22346,Books,USA,4,434.7513682198793
22347,Electronics,UK,10,172.0070166418871
22348,Clothing,USA,10,31.51070466186785
22349,Electronics,Singapore,4,107.52085381544825
22350,Electronics,UK,2,186.6141661539218
22351,Furniture,USA,5,15.121387984681697
22352,Electronics,UK,10,75.15108571638255
22353,Electronics,USA,7,345.2545917860806
22354,Clothing,USA,1,155.97360396082993
22355,Toys,Singapore,9,60.73673568410424
22356,Electronics,Singapore,6,285.37807405389253
22357,Toys,USA,6,200.39202154597984
22358,Electronics,China,10,278.5087947614138
22359,Electronics,USA,4,112.12187942666353
22360,Furniture,Singapore,8,493.9682264774414
22361,Toys,China,8,141.7951531020816
22362,Toys,China,8,403.36913645204277
22363,Clothing,Malaysia,10,255.40479615326078
22364,Furniture,China,6,360.4154646476208
22365,Books,Singapore,6,410.91590563947693
22366,Books,Malaysia,4,157.85717707504256
22367,Electronics,China,1,55.9393912590604
22368,Furniture,China,4,199.00691199727456
22369,Furniture,Malaysia,3,495.8223890513312
22370,Clothing,China,6,405.81208980861203
22371,Clothing,China,10,215.70300568833102
22372,Clothing,China,6,304.61535779470256
22373,Books,USA,7,437.92417897276715
22374,Clothing,Malaysia,4,273.864656929153
22375,Electronics,Singapore,6,283.4876272914784
22376,Clothing,USA,9,196.05368058311845
22377,Toys,USA,7,119.04227113917436
22378,Clothing,UK,8,299.3546163740271
22379,Toys,China,8,189.5885526669432
22380,Clothing,USA,4,358.91725911656255
22381,Books,Malaysia,2,341.13098828980435
22382,Books,UK,10,400.4453921831175
22383,Toys,USA,5,376.1294439998332
22384,Furniture,USA,1,397.9831256069519
22385,Electronics,USA,4,439.2489996513545
22386,Toys,China,4,64.1395356916808
22387,Clothing,China,6,292.41638849490187
22388,Electronics,Malaysia,10,441.5754483840342
22389,Furniture,USA,6,346.0942067823296
22390,Books,UK,1,431.7335403040154
22391,Furniture,USA,3,394.20175532764637
22392,Furniture,China,5,390.9276234944485
22393,Clothing,China,5,391.289347500501
22394,Toys,Singapore,4,33.96032225814861
22395,Toys,Malaysia,2,265.0655366929602
22396,Clothing,UK,6,449.0524019905966
22397,Electronics,USA,2,130.71159333927048
22398,Books,USA,10,229.84760922945154
22399,Clothing,Singapore,1,232.15753203772758
22400,Books,China,5,200.91724264462087
22401,Electronics,USA,7,267.5411279921863
22402,Electronics,China,6,138.90736812906397
22403,Clothing,Singapore,3,187.3518328401476
22404,Toys,Malaysia,1,355.32019607900645
22405,Furniture,USA,3,361.67258739018393
22406,Electronics,Malaysia,8,486.89678085929484
22407,Toys,Singapore,3,473.4956150667231
22408,Books,USA,4,434.2589290658123
22409,Toys,China,9,208.04688956495426
22410,Furniture,Malaysia,8,205.2645902261596
22411,Books,UK,1,99.93489920334224
22412,Clothing,Malaysia,4,384.1687677487588
22413,Books,China,6,320.6985296695418
22414,Electronics,China,3,12.210016519283291
22415,Clothing,Singapore,5,234.31691441541344
22416,Clothing,Malaysia,7,442.73694457445873
22417,Electronics,UK,1,373.3751454357188
22418,Electronics,Singapore,1,190.75776883039228
22419,Books,China,4,197.26236909868382
22420,Toys,Malaysia,7,481.046133060486
22421,Electronics,UK,10,173.41804630808048
22422,Books,Malaysia,9,470.55802613873254
22423,Furniture,Malaysia,10,42.128478921350165
22424,Electronics,UK,6,152.88234794333064
22425,Furniture,UK,10,299.00882538406097
22426,Books,China,1,461.03066995534243
22427,Books,UK,3,454.08080238294224
22428,Books,USA,10,345.19106226962674
22429,Toys,Malaysia,9,90.83001435264009
22430,Furniture,China,10,173.7635020050649
22431,Toys,USA,3,305.43460561927895
22432,Toys,USA,7,230.94046883413836
22433,Clothing,Singapore,7,143.95280441807319
22434,Books,China,7,422.9063437015616
22435,Electronics,Malaysia,6,135.28438853592684
22436,Clothing,China,9,125.06047649041068
22437,Clothing,China,10,351.3301882655356
22438,Toys,Singapore,9,436.34740688111754
22439,Books,USA,3,39.64140976347741
22440,Furniture,China,9,207.91754094041838
22441,Clothing,China,5,116.3443163538801
22442,Clothing,Malaysia,9,54.2678081040712
22443,Furniture,USA,6,289.56271351112366
22444,Furniture,Singapore,10,415.07220451153285
22445,Toys,China,6,125.15514761946497
22446,Furniture,Malaysia,3,208.73789268959482
22447,Furniture,USA,1,233.13537682034737
22448,Electronics,Singapore,2,292.5056352665083
22449,Clothing,UK,1,276.11015019130576
22450,Books,Singapore,1,306.75931294239456
22451,Toys,USA,8,326.6189189222045
22452,Furniture,Malaysia,6,221.3876068155078
22453,Clothing,Singapore,9,351.99373977193324
22454,Electronics,Singapore,10,84.04648310410492
22455,Furniture,USA,3,153.5939818700962
22456,Toys,UK,4,294.81098494079106
22457,Furniture,China,9,123.12060712235987
22458,Electronics,China,10,215.8468652651789
22459,Toys,USA,2,282.8864457269888
22460,Clothing,USA,6,267.1358985570239
22461,Toys,Malaysia,5,317.9848167344254
22462,Clothing,Malaysia,3,497.7616316828275
22463,Clothing,China,1,408.19961776318047
22464,Toys,Malaysia,1,418.1241155418662
22465,Electronics,China,4,95.25415064185444
22466,Toys,UK,10,120.54977450723858
22467,Clothing,China,3,101.82253439826381
22468,Books,USA,6,357.81620576273957
22469,Toys,Malaysia,7,313.98030945392617
22470,Furniture,USA,3,11.548897837540624
22471,Books,China,4,292.02706051854176
22472,Books,USA,9,242.68904080123454
22473,Clothing,USA,9,375.09353556648534
22474,Books,USA,6,325.163978449975
22475,Books,China,1,71.75804090158735
22476,Toys,USA,2,62.39105107546078
22477,Electronics,USA,6,118.09886466034803
22478,Clothing,UK,5,327.1910759468797
22479,Toys,Malaysia,9,278.4540695422604
22480,Electronics,Singapore,8,65.22994790056603
22481,Books,Malaysia,5,127.35777229485137
22482,Toys,UK,5,466.56997419389455
22483,Books,USA,1,243.2879948447902
22484,Toys,USA,8,449.1615437313443
22485,Toys,UK,9,111.14724596775088
22486,Clothing,UK,6,459.6646247680932
22487,Furniture,Malaysia,1,196.1935524802176
22488,Books,Malaysia,7,497.2191255209931
22489,Electronics,UK,6,60.800795484020256
22490,Furniture,USA,4,485.06689972578715
22491,Electronics,Malaysia,1,468.988423112534
22492,Books,UK,8,188.35570172619984
22493,Toys,Singapore,9,426.60909906551495
22494,Toys,Singapore,3,471.5156286026709
22495,Clothing,USA,2,372.9620088501016
22496,Clothing,Singapore,2,14.1366776138994
22497,Clothing,Singapore,2,216.82511665613936
22498,Books,Malaysia,4,286.96355583501565
22499,Clothing,China,3,51.01333975297608
22500,Furniture,Malaysia,10,383.4015615191978
22501,Clothing,Malaysia,7,341.0576446661854
22502,Electronics,UK,9,370.03485061096654
22503,Electronics,China,1,72.45138544172205
22504,Furniture,China,5,149.79747871687633
22505,Toys,China,4,67.23291891424192
22506,Clothing,Malaysia,6,13.502450578490716
22507,Clothing,UK,4,430.7298761397512
22508,Books,China,7,277.5255786123985
22509,Toys,China,4,23.354529540131615
22510,Furniture,Malaysia,5,460.24343373024465
22511,Electronics,Malaysia,10,486.77731360237607
22512,Books,Malaysia,5,429.65709996301126
22513,Books,USA,9,317.7532306049432
22514,Books,Malaysia,1,192.85017611710816
22515,Clothing,USA,7,353.3066891931785
22516,Clothing,USA,7,280.7484038508832
22517,Toys,UK,3,97.65727715607731
22518,Furniture,Singapore,7,45.8624857912315
22519,Furniture,USA,7,373.8719096869793
22520,Electronics,UK,8,101.5634057317124
22521,Books,USA,1,300.9975995439093
22522,Books,China,2,409.57403576568987
22523,Toys,Malaysia,3,309.2557090016399
22524,Clothing,USA,5,307.9237555846926
22525,Books,UK,6,482.0755866299944
22526,Toys,Singapore,2,44.050365551780516
22527,Toys,USA,9,103.62308541556132
22528,Toys,USA,1,103.81309583108329
22529,Clothing,Malaysia,7,76.0785258422473
22530,Electronics,Singapore,3,99.94085725488691
22531,Furniture,Singapore,4,81.34768062621352
22532,Books,China,5,222.64186012889604
22533,Electronics,USA,5,284.36875555162584
22534,Furniture,China,7,256.14289781843945
22535,Furniture,USA,2,86.41898763481461
22536,Furniture,China,3,434.06205177034053
22537,Furniture,China,2,159.33983432056885
22538,Clothing,USA,6,66.21896443000189
22539,Toys,China,9,407.4942707142078
22540,Toys,UK,4,326.23069142670806
22541,Books,UK,1,135.63651571281326
22542,Books,UK,1,253.62163539471715
22543,Furniture,China,4,147.51954396548246
22544,Electronics,Singapore,9,376.00837084024977
22545,Furniture,USA,8,142.23677029646268
22546,Books,Malaysia,1,178.14653173428363
22547,Electronics,USA,7,217.42995021739563
22548,Toys,Malaysia,9,269.8276348000547
22549,Electronics,Singapore,3,476.7891608107108
22550,Clothing,Singapore,2,418.97283557704066
22551,Clothing,China,6,223.45483765510392
22552,Electronics,Singapore,7,201.1097833119751
22553,Toys,Singapore,2,455.8577050708767
22554,Books,UK,3,34.39592003108314
22555,Electronics,China,10,339.74222674925625
22556,Clothing,Singapore,7,433.6379502590186
22557,Toys,Malaysia,3,391.74649454080367
22558,Electronics,Malaysia,7,36.89361003540088
22559,Electronics,China,1,286.64664078399375
22560,Toys,UK,7,404.00588613246396
22561,Clothing,USA,2,204.7117633830034
22562,Clothing,Malaysia,1,429.27059418917213
22563,Clothing,Singapore,6,307.9442691716958
22564,Furniture,China,10,412.9394777275194
22565,Toys,USA,1,22.792638324967452
22566,Clothing,China,6,149.47266280236963
22567,Books,Malaysia,10,17.66800865135155
22568,Electronics,China,4,271.61210120328866
22569,Toys,UK,4,119.85927380213339
22570,Clothing,China,8,132.64504746023312
22571,Electronics,UK,4,466.7454762786239
22572,Books,Singapore,2,328.29777592195376
22573,Electronics,Singapore,9,312.2657777939859
22574,Toys,China,4,333.3353987074644
22575,Books,USA,10,93.90962833855795
22576,Clothing,China,3,222.46833100555284
22577,Furniture,Malaysia,9,491.7302959040042
22578,Furniture,China,9,63.55153536163539
22579,Electronics,USA,7,315.67287234821885
22580,Electronics,UK,4,247.6693443787355
22581,Electronics,USA,4,81.09662144189377
22582,Electronics,USA,10,330.05705333985645
22583,Clothing,USA,1,43.05815746341052
22584,Toys,USA,2,54.16425758611483
22585,Furniture,Singapore,7,43.10970144499327
22586,Clothing,USA,6,180.3846969976044
22587,Books,China,9,487.33978543360456
22588,Books,China,4,314.60449618080247
22589,Electronics,USA,8,60.660095800315865
22590,Electronics,Singapore,2,91.87064754731799
22591,Furniture,USA,1,290.1739248520545
22592,Electronics,USA,3,289.9020832202494
22593,Furniture,USA,5,193.39827129585342
22594,Toys,China,9,146.28393405450862
22595,Toys,Singapore,4,382.1014016199791
22596,Clothing,China,4,232.320009292356
22597,Books,Malaysia,7,258.98909259235575
22598,Toys,China,5,89.88423015529152
22599,Clothing,Malaysia,4,434.60610856764026
22600,Furniture,USA,9,254.07503111998759
22601,Furniture,Malaysia,3,122.84844471182342
22602,Furniture,Malaysia,7,412.26780766711516
22603,Electronics,Malaysia,1,349.100858238459
22604,Clothing,Malaysia,5,65.23869658131356
